,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
83765,2024,SE,FT,Engineer,245000,USD,245000,US,0,US,M
83769,2024,MI,FT,Software Engineer,221000,USD,221000,US,0,US,M
83772,2024,SE,FT,Software Engineer,204000,USD,204000,US,0,US,M
83773,2024,EN,FT,Analyst,70500,USD,70500,US,0,US,M
83776,2024,SE,FT,Machine Learning Engineer,186200,USD,186200,US,0,US,M
83777,2024,MI,FT,Software Engineer,153400,USD,153400,US,0,US,M
83778,2024,MI,FT,Software Engineer,122700,USD,122700,US,0,US,M
83779,2024,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
83780,2024,SE,FT,Machine Learning Engineer,170000,USD,170000,US,100,US,M
83781,2024,EN,FT,Analyst,150000,USD,150000,US,100,US,M
83783,2024,MI,CT,Manager,40000,GBP,50000,GB,100,GB,M
83784,2024,MI,CT,Manager,36000,GBP,45000,GB,100,GB,M
83785,2024,MI,FT,Manager,124000,USD,124000,US,0,US,M
83786,2024,MI,FT,Manager,86800,USD,86800,US,0,US,M
83788,2024,EN,FT,Data Integrity Analyst,45500,USD,45500,US,0,US,M
83790,2024,EN,FT,Data Analyst,114000,USD,114000,US,0,US,M
83791,2024,EN,FT,Data Analyst,100000,USD,100000,US,100,US,M
83794,2024,MI,FT,Data Analyst,97000,USD,97000,US,100,US,M
83795,2024,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M
83796,2024,EN,FT,Data Analyst,95000,USD,95000,US,100,US,M
83798,2024,EN,FT,Data Analyst,120000,USD,120000,US,0,US,M
83799,2024,EN,FT,Data Analyst,115000,USD,115000,US,0,US,M
83800,2024,SE,FT,Data Analyst,110409,USD,110409,US,0,US,M
83801,2024,SE,FT,Data Analyst,73613,USD,73613,US,0,US,M
83803,2024,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M
83804,2024,SE,FT,Software Engineer,160000,USD,160000,US,0,US,M
83805,2024,SE,FT,Software Engineer,100000,USD,100000,US,0,US,M
83806,2024,MI,FT,Product Manager,167000,USD,167000,US,100,US,M
83807,2024,MI,FT,Product Manager,125000,USD,125000,US,100,US,M
83810,2024,SE,FT,Product Manager,255500,USD,255500,US,0,US,M
83813,2024,MI,FT,Software Engineer,143100,USD,143100,US,0,US,M
83816,2024,SE,FT,Software Engineer,242000,USD,242000,CA,0,CA,M
83818,2024,SE,FT,Software Engineer,212000,USD,212000,US,0,US,M
83819,2024,SE,FT,Data Scientist,293800,USD,293800,US,0,US,M
83821,2024,SE,FT,Bioinformatics Scientist,214800,USD,214800,US,0,US,M
83822,2024,SE,FT,Bioinformatics Scientist,171800,USD,171800,US,0,US,M
83827,2024,SE,FT,Product Manager,238000,USD,238000,US,0,US,M
83828,2024,SE,FT,Product Manager,130500,USD,130500,US,0,US,M
83829,2024,SE,FT,Principal Application Delivery Consultant,242000,USD,242000,US,0,US,M
83831,2024,SE,FT,Principal Application Delivery Consultant,242000,USD,242000,US,0,US,M
83832,2024,SE,FT,Principal Application Delivery Consultant,123000,USD,123000,US,0,US,M
83833,2024,SE,FT,Principal Application Delivery Consultant,242000,USD,242000,US,0,US,M
83834,2024,SE,FT,Principal Application Delivery Consultant,123000,USD,123000,US,0,US,M
83836,2024,SE,FT,Principal Application Delivery Consultant,123000,USD,123000,US,0,US,M
83837,2024,SE,FT,Principal Application Delivery Consultant,242000,USD,242000,US,0,US,M
83840,2024,SE,FT,Principal Application Delivery Consultant,123000,USD,123000,US,0,US,M
83841,2024,SE,FT,Principal Application Delivery Consultant,242000,USD,242000,US,0,US,M
83844,2024,SE,FT,Principal Application Delivery Consultant,123000,USD,123000,US,0,US,M
83849,2024,SE,FT,Principal Application Delivery Consultant,242000,USD,242000,US,0,US,M
83851,2024,SE,FT,Principal Application Delivery Consultant,242000,USD,242000,US,0,US,M
83857,2024,EN,FT,Engineer,200000,USD,200000,US,0,US,M
83858,2024,EN,FT,Engineer,180000,USD,180000,US,0,US,M
83862,2024,SE,FT,Software Engineer,175000,USD,175000,AU,0,AU,M
83865,2024,MI,FT,Engineer,97000,USD,97000,US,100,US,M
83866,2024,MI,FT,Engineer,97000,USD,97000,US,100,US,M
83867,2024,SE,FT,Analyst,110000,USD,110000,US,0,US,M
83868,2024,SE,FT,Analyst,96000,USD,96000,US,0,US,M
83871,2024,SE,FT,Data Engineer,292700,USD,292700,US,0,US,M
83875,2024,SE,FT,Data Infrastructure Engineer,312200,USD,312200,US,0,US,M
83878,2024,SE,FT,AI Engineer,68300,EUR,75888,IE,0,IE,M
83879,2024,SE,FT,Data Scientist,234900,USD,234900,US,100,US,M
83881,2024,SE,FT,Data Architect,154960,USD,154960,US,100,US,M
83882,2024,SE,FT,Data Architect,86320,USD,86320,US,100,US,M
83883,2024,SE,FT,Data Architect,169520,USD,169520,US,100,US,M
83884,2024,SE,FT,Data Architect,94640,USD,94640,US,100,US,M
83885,2024,MI,FT,Manager,164000,USD,164000,US,0,US,M
83891,2024,EN,FT,Data Governance Analyst,113400,USD,113400,CA,0,CA,M
83894,2024,EN,FT,Data Governance Analyst,49100,EUR,54555,IE,0,IE,M
83896,2024,SE,FT,Data Operations Analyst,108000,USD,108000,US,0,US,M
83899,2024,SE,FT,Engineer,160160,USD,160160,US,100,US,M
83900,2024,SE,FT,Engineer,131040,USD,131040,US,100,US,M
83901,2024,MI,FT,Product Manager,251600,USD,251600,US,0,US,M
83902,2024,MI,FT,Product Manager,114500,USD,114500,US,0,US,M
83904,2024,MI,FT,Data Analytics Specialist,116500,USD,116500,US,0,US,M
83907,2024,SE,FT,Software Engineer,163000,USD,163000,US,0,US,M
83912,2024,SE,FT,Data Scientist,86840,USD,86840,US,0,US,M
83914,2024,MI,FT,Data Scientist,186846,USD,186846,US,0,US,M
83918,2024,SE,FT,Data Engineer,138200,USD,138200,US,0,US,M
83920,2024,EN,FT,Business Intelligence Analyst,116646,USD,116646,US,0,US,M
83921,2024,SE,FT,Backend Engineer,180000,USD,180000,CA,100,CA,M
83923,2024,MI,FT,Software Development Engineer,158400,USD,158400,US,0,US,M
83924,2024,MI,FT,Software Development Engineer,91800,USD,91800,US,0,US,M
83932,2024,SE,FT,Data Analyst,89250,USD,89250,US,0,US,M
83933,2024,MI,FT,Manager,145215,USD,145215,US,0,US,M
83935,2024,EN,PT,Data Analyst,68000,USD,68000,US,100,US,M
83936,2024,EN,PT,Data Analyst,60000,USD,60000,US,100,US,M
83939,2024,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M
83941,2024,SE,FT,Data Engineer,220500,USD,220500,US,0,US,M
83944,2024,SE,FT,Manager,170000,USD,170000,US,0,US,M
83945,2024,SE,FT,AI Engineer,91600,EUR,101777,DE,0,DE,M
83947,2024,SE,FT,Data Quality Lead,170760,USD,170760,US,0,US,M
83949,2024,MI,FT,Machine Learning Engineer,102000,GBP,127500,GB,0,GB,M
83953,2024,MI,PT,Data Scientist,72000,USD,72000,US,100,US,M
83956,2024,SE,FT,Data Product Manager,113000,USD,113000,US,100,US,M
83957,2024,MI,PT,Associate,90000,USD,90000,US,0,US,M
83958,2024,MI,PT,Associate,80000,USD,80000,US,0,US,M
83962,2024,SE,FT,Systems Engineer,109300,USD,109300,US,0,US,M
83965,2024,SE,FT,Manager,287500,USD,287500,US,0,US,M
83966,2024,SE,FT,Manager,175000,USD,175000,US,0,US,M
83967,2024,SE,FT,Analyst,130920,USD,130920,US,0,US,M
83968,2024,SE,FT,Analyst,87280,USD,87280,US,0,US,M
83969,2024,SE,FT,Manager,212160,USD,212160,US,0,US,M
83972,2024,SE,FT,Machine Learning Engineer,135200,USD,135200,US,0,US,M
83975,2024,MI,FT,Engineer,225000,USD,225000,US,0,US,M
83980,2024,MI,FT,Data Scientist,158400,USD,158400,US,0,US,M
83987,2024,MI,FT,Software Engineer,200000,USD,200000,US,0,US,M
83988,2024,MI,FT,Software Engineer,158000,USD,158000,US,0,US,M
83989,2024,MI,FT,Engineer,140000,USD,140000,US,0,US,M
83990,2024,MI,FT,Engineer,90000,USD,90000,US,0,US,M
83991,2024,MI,FT,Engineer,130000,USD,130000,US,0,US,M
84000,2024,SE,FT,Data Engineer,192000,USD,192000,US,0,US,M
84001,2024,SE,FT,Data Engineer,235200,USD,235200,US,0,US,M
84006,2024,SE,FT,Data Engineer,124800,USD,124800,US,0,US,M
84007,2024,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
84008,2024,SE,FT,Data Engineer,120000,USD,120000,US,100,US,M
84011,2024,SE,FT,Data Engineer,187200,USD,187200,US,0,US,M
84012,2024,SE,FT,Data Engineer,93600,USD,93600,US,0,US,M
84013,2024,SE,FT,Data Engineer,52000,GBP,65000,GB,0,GB,M
84014,2024,SE,FT,Data Engineer,52000,GBP,65000,GB,0,GB,M
84017,2024,SE,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M
84022,2024,MI,FT,Machine Learning Engineer,175000,USD,175000,US,0,US,M
84028,2024,SE,FT,Analyst,70000,USD,70000,US,0,US,M
84029,2024,SE,FT,Data Analyst,240000,USD,240000,US,100,US,M
84030,2024,SE,FT,Data Analyst,160000,USD,160000,US,100,US,M
84033,2024,SE,FT,Data Analyst,155000,USD,155000,US,100,US,M
84035,2024,SE,FT,Engineer,236925,USD,236925,US,0,US,M
84038,2024,SE,FT,Product Manager,175000,USD,175000,CA,0,CA,M
84040,2024,MI,FT,Engineering Manager,440000,USD,440000,US,0,US,M
84041,2024,SE,FT,Data Scientist,259000,USD,259000,US,0,US,M
84042,2024,SE,FT,Data Scientist,141200,USD,141200,US,0,US,M
84044,2024,SE,FT,Data Scientist,200000,USD,200000,US,0,US,M
84045,2024,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
84047,2024,SE,FT,Data Scientist,126000,USD,126000,US,0,US,M
84048,2024,MI,FT,Data Scientist,24950,GBP,31187,GB,0,GB,M
84054,2024,SE,FT,Software Engineer,201000,USD,201000,US,100,US,M
84055,2024,SE,FT,Software Engineer,183000,USD,183000,US,100,US,M
84056,2024,SE,FT,Consultant,150280,USD,150280,US,0,US,M
84059,2024,SE,FT,Consultant,74880,USD,74880,US,0,US,M
84061,2024,SE,FT,Consultant,74880,USD,74880,US,0,US,M
84062,2024,SE,FT,Research Analyst,263335,USD,263335,US,0,US,M
84063,2024,SE,FT,Research Analyst,112924,USD,112924,US,0,US,M
84067,2024,SE,FT,Software Engineer,143100,USD,143100,US,0,US,M
84071,2024,SE,FT,Engineering Manager,192000,USD,192000,US,0,US,M
84074,2024,SE,FT,Manager,293800,USD,293800,US,0,US,M
84075,2024,SE,FT,Manager,165500,USD,165500,US,0,US,M
84076,2024,SE,FT,Software Engineer,213150,USD,213150,US,0,US,M
84077,2024,SE,FT,Software Engineer,140230,USD,140230,US,0,US,M
84078,2024,SE,FT,Research Engineer,190000,USD,190000,US,0,US,M
84081,2024,MI,FT,Engineer,85000,USD,85000,US,0,US,M
84083,2024,MI,FT,Software Engineer,125000,USD,125000,US,0,US,M
84084,2024,MI,FT,Software Developer,150000,USD,150000,US,0,US,M
84086,2024,MI,FT,Cloud Engineer,170000,USD,170000,US,0,US,M
84087,2024,MI,FT,Cloud Engineer,111662,USD,111662,US,0,US,M
84088,2024,MI,FT,Software Engineer,80000,USD,80000,US,0,US,M
84091,2024,MI,FT,Engineer,78877,USD,78877,US,0,US,M
84092,2024,MI,FT,Business Analyst,100000,USD,100000,US,0,US,M
84093,2024,MI,FT,Business Analyst,100000,USD,100000,US,0,US,M
84098,2024,SE,FT,Business Intelligence Analyst,119000,USD,119000,CA,100,CA,M
84104,2024,SE,FT,Engineer,252000,USD,252000,US,0,US,M
84105,2024,SE,FT,Engineer,138000,USD,138000,US,0,US,M
84110,2024,MI,PT,AI Lead,70000,USD,70000,PK,50,PK,S
84111,2024,MI,FT,Data Scientist,135000,USD,135000,US,100,US,M
84112,2024,MI,FT,Data Scientist,108000,USD,108000,US,100,US,M
84113,2024,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M
84115,2024,SE,FT,Product Manager,60000,EUR,66666,AT,0,AT,M
84117,2024,EN,FT,Machine Learning Engineer,219100,USD,219100,US,0,US,M
84123,2024,SE,FT,Engineer,251000,USD,251000,US,0,US,M
84124,2024,SE,FT,Engineer,154000,USD,154000,US,0,US,M
84126,2024,MI,FT,Engineer,124000,USD,124000,US,0,US,M
84130,2024,SE,FT,Software Engineer,166000,USD,166000,US,0,US,M
84132,2024,MI,FT,Research Scientist,180000,USD,180000,US,100,US,M
84133,2024,SE,FT,Solution Architect,266450,USD,266450,US,0,US,M
84135,2024,SE,FT,Applied Scientist,315000,USD,315000,US,100,US,M
84136,2024,SE,FT,Applied Scientist,285000,USD,285000,US,100,US,M
84138,2024,MI,FT,Engineering Manager,203900,USD,203900,US,100,US,M
84140,2024,MI,FT,Data Specialist,50470,USD,50470,US,0,US,M
84143,2024,SE,FT,Software Engineer,286000,USD,286000,US,0,US,M
84144,2024,SE,FT,Software Engineer,226000,USD,226000,US,0,US,M
84145,2024,SE,FT,Software Engineer,252000,USD,252000,US,0,US,M
84146,2024,SE,FT,Software Engineer,168000,USD,168000,US,0,US,M
84147,2024,SE,FT,Software Engineer,207000,USD,207000,US,0,US,M
84150,2024,MI,FT,Platform Engineer,152000,USD,152000,CA,100,CA,M
84151,2024,EN,FT,Data Analyst,110000,USD,110000,US,0,US,M
84152,2024,EN,FT,Data Analyst,85000,USD,85000,US,0,US,M
84155,2024,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M
84156,2024,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M
84157,2024,MI,FT,Data Manager,31364,GBP,39205,GB,0,GB,M
84160,2024,EN,FT,Data Analyst,84398,USD,84398,US,0,US,M
84164,2024,EN,FT,Data Analyst,80000,USD,80000,US,0,US,M
84167,2024,EN,FT,Machine Learning Engineer,139650,USD,139650,US,0,US,M
84168,2024,EN,FT,Machine Learning Engineer,104500,USD,104500,US,0,US,M
84169,2024,SE,FT,Software Engineer,355000,USD,355000,US,0,US,M
84170,2024,SE,FT,Software Engineer,194000,USD,194000,US,0,US,M
84171,2024,MI,FT,Software Engineer,174600,USD,174600,US,0,US,M
84172,2024,MI,FT,Software Engineer,116400,USD,116400,US,0,US,M
84173,2024,MI,FT,Data Engineer,250000,USD,250000,US,0,US,M
84176,2024,MI,FT,Data Scientist,153000,USD,153000,US,0,US,M
84178,2024,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M
84180,2024,MI,FT,Manager,81500,USD,81500,US,0,US,M
84181,2024,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M
84183,2024,SE,FT,Engineer,215000,USD,215000,US,0,US,M
84185,2024,SE,FT,Product Manager,393300,USD,393300,US,0,US,M
84186,2024,SE,FT,Product Manager,199500,USD,199500,US,0,US,M
84187,2024,SE,FT,Manager,199320,USD,199320,US,0,US,M
84188,2024,SE,FT,Manager,154020,USD,154020,US,0,US,M
84189,2024,MI,FT,Business Intelligence Engineer,89500,USD,89500,US,100,US,M
84190,2024,MI,FT,Business Intelligence Engineer,65000,USD,65000,US,100,US,M
84194,2024,SE,FT,Data Engineer,70500,USD,70500,US,100,US,M
84197,2024,SE,FT,Full Stack Engineer,236250,USD,236250,US,0,US,M
84201,2024,SE,FT,Consultant,163700,USD,163700,US,0,US,M
84202,2024,SE,FT,Consultant,109100,USD,109100,US,0,US,M
84203,2024,MI,FT,Associate,216600,USD,216600,US,0,US,M
84205,2024,EN,FT,Software Engineer,82000,USD,82000,US,0,US,M
84207,2024,MI,FT,Data Analyst,142875,USD,142875,US,0,US,M
84212,2024,EX,FT,Engineer,175800,USD,175800,US,0,US,M
84216,2024,MI,FT,Software Engineer,96400,USD,96400,US,0,US,M
84217,2024,MI,FT,Engineer,145800,USD,145800,US,0,US,M
84218,2024,MI,FT,Engineer,83300,USD,83300,US,0,US,M
84221,2024,SE,FT,Engineer,374000,USD,374000,US,100,US,M
84224,2024,MI,FT,Data Specialist,60000,USD,60000,US,0,US,M
84226,2024,SE,FT,Data Scientist,40000,GBP,50000,GB,0,GB,M
84228,2024,MI,FT,Data Scientist,47586,USD,47586,US,0,US,M
84230,2024,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M
84232,2024,EN,FT,Data Analyst,30000,GBP,37500,GB,0,GB,M
84235,2024,SE,FT,Analytics Engineer,173000,USD,173000,US,100,US,M
84236,2024,SE,FT,Analytics Engineer,102000,USD,102000,US,100,US,M
84237,2024,SE,FT,Solutions Architect,276000,USD,276000,US,100,US,M
84238,2024,SE,FT,Solutions Architect,148000,USD,148000,US,100,US,M
84240,2024,SE,FT,Software Engineer,180000,USD,180000,US,0,US,M
84242,2024,MI,FT,Engineer,85800,USD,85800,US,0,US,M
84245,2024,MI,FT,Consultant,123000,USD,123000,US,0,US,M
84248,2024,SE,FT,Solutions Architect,220000,USD,220000,US,0,US,M
84249,2024,SE,FT,Engineer,258750,USD,258750,US,0,US,M
84250,2024,SE,FT,Engineer,164000,USD,164000,US,0,US,M
84253,2024,SE,FT,Engineer,339250,USD,339250,US,0,US,M
84254,2024,SE,FT,Engineer,180000,USD,180000,US,0,US,M
84255,2024,MI,FT,Data Scientist,137000,USD,137000,US,0,US,M
84256,2024,MI,FT,Data Scientist,60300,USD,60300,US,0,US,M
84260,2024,EN,FT,Data Management Analyst,60000,USD,60000,US,0,US,M
84261,2024,SE,FT,Software Engineer,252000,USD,252000,US,0,US,M
84262,2024,SE,FT,Software Engineer,168000,USD,168000,US,0,US,M
84263,2024,SE,FT,AI Machine Learning Engineer,120000,USD,120000,US,50,US,L
84264,2024,EN,FT,Data Manager,60528,EUR,67253,FR,0,FR,M
84265,2024,EN,FT,Data Manager,60528,EUR,67253,FR,0,FR,M
84268,2024,MI,FT,Product Manager,292000,USD,292000,US,0,US,L
84272,2024,SE,FT,Data Scientist,198065,USD,198065,US,0,US,M
84274,2024,MI,FT,Data Scientist,115000,USD,115000,US,0,US,M
84275,2024,MI,FT,Data Scientist,85000,USD,85000,US,0,US,M
84277,2024,SE,FT,Software Engineer,130000,USD,130000,US,0,US,M
84278,2024,MI,FT,Software Engineer,270000,USD,270000,US,0,US,M
84279,2024,MI,FT,Software Engineer,130000,USD,130000,US,0,US,M
84283,2024,SE,FT,Data Lead,122000,USD,122000,US,100,US,M
84284,2024,SE,FT,Analyst,149500,USD,149500,US,0,US,M
84285,2024,SE,FT,Analyst,92000,USD,92000,US,0,US,M
84286,2024,EN,FT,Research Scientist,337250,USD,337250,US,0,US,M
84287,2024,EN,FT,Research Scientist,137750,USD,137750,US,0,US,M
84289,2024,SE,FT,Analyst,60800,USD,60800,US,0,US,M
84290,2024,EN,FT,Analyst,86600,USD,86600,US,0,US,M
84294,2024,SE,FT,Analytics Engineer,130000,USD,130000,US,0,US,M
84297,2024,MI,FT,Data Engineer,96000,USD,96000,US,0,US,L
84298,2024,MI,FT,Data Engineer,72744,EUR,80826,NL,0,NL,M
84299,2024,MI,FT,Data Engineer,51360,EUR,57066,NL,0,NL,M
84300,2024,EN,FT,Data Analyst,43000,USD,43000,US,0,US,M
84301,2024,EN,FT,Data Analyst,40000,USD,40000,US,0,US,M
84304,2024,SE,FT,Engineer,67000,EUR,74444,ES,100,ES,M
84309,2024,MI,FT,Business Intelligence Developer,100000,USD,100000,US,0,US,M
84310,2024,SE,FT,Analyst,145440,USD,145440,US,0,US,M
84316,2024,MI,FT,Software Developer,154000,USD,154000,US,0,US,M
84317,2024,MI,FT,Software Developer,67700,USD,67700,US,0,US,M
84318,2024,SE,FT,Product Manager,510720,USD,510720,US,0,US,M
84322,2024,MI,FT,Manager,139360,USD,139360,US,0,US,M
84325,2024,MI,FT,Manager,94000,USD,94000,US,0,US,M
84330,2024,EN,FT,Analyst,61000,GBP,76250,US,0,US,M
84331,2024,EN,FT,Analyst,51000,GBP,63750,US,0,US,M
84333,2024,EN,FT,Analyst,46800,USD,46800,CA,0,CA,M
84339,2024,EN,FT,DevOps Engineer,59460,EUR,66066,NL,0,NL,M
84341,2024,SE,FT,Manager,103500,USD,103500,US,0,US,M
84342,2024,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M
84343,2024,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M
84344,2024,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M
84347,2024,SE,FT,Data Engineer,93500,USD,93500,US,0,US,M
84350,2024,MI,FT,Manager,179100,USD,179100,US,100,US,M
84351,2024,MI,FT,Manager,132500,USD,132500,US,100,US,M
84352,2024,SE,FT,Manager,171210,USD,171210,CA,0,CA,M
84357,2024,SE,FT,Manager,200000,USD,200000,US,0,US,M
84359,2024,SE,FT,Analyst,143600,USD,143600,US,0,US,M
84360,2024,SE,FT,Software Engineer,110800,USD,110800,US,0,US,M
84361,2024,SE,FT,Software Engineer,65200,USD,65200,US,0,US,M
84364,2024,SE,FT,Data Scientist,62000,GBP,77500,GB,0,GB,M
84367,2024,SE,FT,Data Scientist,71000,GBP,88750,GB,0,GB,M
84368,2024,MI,FT,Data Scientist,188000,USD,188000,US,0,US,M
84369,2024,MI,FT,Data Scientist,89500,USD,89500,US,0,US,M
84374,2024,MI,FT,Data Analyst,86940,USD,86940,US,0,US,M
84376,2024,SE,FT,Data Analyst,146875,USD,146875,US,0,US,M
84380,2024,EX,FT,Data Analyst,115920,USD,115920,US,0,US,M
84381,2024,EX,FT,Data Analyst,77280,USD,77280,US,0,US,M
84384,2024,SE,FT,Engineer,276000,USD,276000,US,0,US,M
84387,2024,SE,FT,Data Architect,158800,USD,158800,US,0,US,M
84388,2024,SE,FT,Software Engineer,234200,USD,234200,US,0,US,M
84390,2024,SE,FT,Data Analyst,112061,USD,112061,US,0,US,M
84392,2024,SE,FT,Manager,212500,USD,212500,US,100,US,M
84393,2024,SE,FT,Manager,145000,USD,145000,US,100,US,M
84395,2024,EN,FT,Data Engineer,80000,USD,80000,US,0,US,M
84397,2024,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
84399,2024,SE,FT,Data Engineer,117000,USD,117000,US,100,US,M
84401,2024,EN,FT,Data Scientist,60300,USD,60300,US,0,US,M
84403,2024,SE,FT,Engineer,96600,USD,96600,US,0,US,M
84405,2024,SE,FT,Engineer,104000,USD,104000,US,0,US,M
84408,2024,SE,FT,Engineer,257336,USD,257336,US,0,US,M
84411,2024,MI,FT,Associate,149400,USD,149400,GB,100,GB,M
84412,2024,EN,FT,Engineer,145000,USD,145000,US,0,US,M
84417,2024,MI,FT,Systems Engineer,60400,USD,60400,US,0,US,M
84419,2024,MI,FT,Software Engineer,97000,USD,97000,US,0,US,M
84428,2024,SE,FT,Engineer,230000,USD,230000,US,0,US,M
84430,2024,MI,FT,Software Engineer,276000,USD,276000,US,0,US,M
84435,2024,MI,FT,Manager,68000,USD,68000,US,0,US,M
84437,2024,EN,FT,Data Analyst,50000,USD,50000,US,0,US,M
84438,2024,MI,FT,Engineer,12000000,JPY,83217,JP,0,JP,M
84439,2024,MI,FT,Engineer,6000000,JPY,41608,JP,0,JP,M
84441,2024,MI,FT,Manager,77000,USD,77000,US,0,US,M
84442,2024,SE,FT,Lead Engineer,165000,USD,165000,US,0,US,M
84443,2024,SE,FT,Lead Engineer,115000,USD,115000,US,0,US,M
84445,2024,MI,FT,Manager,47500,USD,47500,US,100,US,L
84448,2024,MI,FT,Manager,128000,USD,128000,US,0,US,M
84450,2024,SE,FT,Analyst,105000,USD,105000,US,0,US,M
84451,2024,SE,FT,Analyst,70000,USD,70000,US,0,US,M
84453,2024,EN,FT,Data Analyst,113500,USD,113500,US,0,US,M
84455,2024,EN,FT,Engineer,99500,USD,99500,US,0,US,L
84458,2024,MI,FT,Research Scientist,185000,USD,185000,US,0,US,M
84461,2024,SE,FT,Engineer,143300,USD,143300,US,0,US,L
84465,2024,EN,FT,Engineer,95680,USD,95680,US,0,US,L
84470,2024,MI,FT,Software Engineer,207000,USD,207000,US,0,US,M
84472,2024,MI,FT,Engineer,180000,USD,180000,US,0,US,M
84475,2024,SE,FT,Software Engineer,181145,USD,181145,US,0,US,M
84476,2024,SE,FT,Machine Learning Engineer,303400,USD,303400,US,100,US,M
84479,2024,SE,FT,Manager,185000,USD,185000,US,0,US,M
84480,2024,MI,FT,Data Scientist,187000,USD,187000,US,0,US,M
84482,2024,MI,FT,Data Scientist,129450,USD,129450,US,0,US,M
84485,2024,SE,FT,Data Scientist,159000,USD,159000,US,0,US,M
84490,2024,SE,FT,Data Analyst,180000,USD,180000,US,0,US,M
84493,2024,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M
84494,2024,SE,FT,Analytics Engineer,250000,USD,250000,US,0,US,M
84495,2024,SE,FT,Analytics Engineer,170000,USD,170000,US,0,US,M
84498,2024,SE,FT,Data Engineer,336001,USD,336001,US,100,US,M
84501,2024,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
84502,2024,SE,FT,Data Engineer,125000,USD,125000,US,100,US,M
84505,2024,SE,FT,Data Engineer,191000,USD,191000,US,100,US,M
84506,2024,MI,FT,Data Engineer,125000,GBP,156250,GB,0,GB,M
84509,2024,MI,FT,Data Engineer,72328,USD,72328,US,0,US,M
84510,2024,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M
84513,2024,MI,FT,Data Engineer,103500,USD,103500,US,100,US,M
84515,2024,MI,FT,Consultant,118000,USD,118000,US,0,US,M
84516,2024,SE,FT,Software Engineer,264200,USD,264200,US,0,US,M
84517,2024,SE,FT,Software Engineer,143100,USD,143100,US,0,US,M
84518,2024,SE,FT,Engineer,312200,USD,312200,US,0,US,M
84520,2024,SE,FT,Engineer,60000,EUR,66666,LT,0,LT,M
84522,2024,SE,FT,Software Engineer,215000,USD,215000,CA,100,CA,M
84523,2024,SE,FT,Software Engineer,180000,USD,180000,CA,100,CA,M
84524,2024,SE,FT,Software Engineer,355000,USD,355000,US,0,US,M
84532,2024,SE,FT,Solutions Engineer,90000,GBP,112500,GB,0,GB,M
84537,2024,MI,FT,Analyst,114000,USD,114000,US,0,US,M
84539,2024,SE,FT,Software Engineer,203000,USD,203000,US,0,US,M
84540,2024,SE,FT,Site Reliability Engineer,192250,USD,192250,US,0,US,M
84541,2024,SE,FT,Site Reliability Engineer,141960,USD,141960,US,0,US,M
